1370.50	-1401.90	-402.90
1370.60	-1409.10	-402.00
1370.70	-1416.30	-401.10
1370.80	-1423.30	-400.80
1370.90	-1430.30	-400.50
1371.10	-1440.80	-397.90
1371.10	-1450.90	-394.10
1371.10	-1460.40	-390.30
1371.10	-1462.80	-389.30
1371.10	-1471.30	-384.90
1371.10	-1472.00	-384.50
1371.10	-1475.10	-382.50
1371.10	-1475.50	-382.20
1371.10	-1478.60	-379.50
1371.00	-1484.50	-374.20
1370.80	-1491.40	-367.10
1370.70	-1495.90	-362.30
1370.60	-1500.30	-357.50
1370.40	-1506.00	-352.00
1370.20	-1511.70	-346.40
1370.00	-1518.40	-341.80
1369.80	-1525.00	-337.10
1369.70	-1531.50	-333.60
1369.60	-1538.00	-330.00
1369.40	-1547.30	-326.80
1369.30	-1553.70	-325.20
1369.20	-1560.10	-323.60
1369.00	-1571.40	-322.90
1369.00	-1579.10	-323.70
1368.90	-1587.50	-325.30
1368.90	-1593.70	-326.30
1368.80	-1599.90	-327.30
1368.70	-1609.20	-328.40
1368.70	-1615.90	-329.20
1368.60	-1622.10	-328.30
1368.40	-1626.00	-325.60
1368.20	-1631.60	-320.80
1368.10	-1637.20	-316.00
1367.80	-1645.10	-309.00
1367.60	-1654.70	-304.40
1367.30	-1665.80	-303.10
1367.10	-1678.20	-303.40
1366.90	-1688.30	-301.80
1366.70	-1695.30	-299.60
1366.50	-1702.40	-297.40
1366.30	-1709.00	-294.80
1366.10	-1715.60	-292.20
1366.00	-1720.00	-290.60
1365.80	-1726.80	-286.20
1365.60	-1733.60	-281.80
1365.30	-1740.80	-275.10
1365.00	-1748.00	-268.40
1364.70	-1754.40	-261.50
1364.50	-1760.40	-257.90
1364.20	-1767.70	-255.30
1364.00	-1775.00	-252.60
1363.80	-1779.30	-251.00
1363.50	-1789.00	-248.60
1363.20	-1797.90	-244.00
1362.90	-1803.00	-239.10
1362.70	-1808.10	-234.20
1362.40	-1812.70	-228.30
1362.10	-1817.30	-222.40
1361.90	-1819.10	-216.90
1361.70	-1821.60	-208.70
1361.40	-1824.10	-200.50
1361.20	-1827.10	-191.00
1360.80	-1830.60	-182.00
1360.50	-1835.20	-174.60
1360.20	-1841.60	-166.60
1359.80	-1847.40	-162.10
1359.60	-1854.60	-160.00
1359.30	-1866.10	-160.40
1359.00	-1875.10	-162.20
1358.70	-1885.20	-165.30
1358.60	-1891.20	-167.70
1358.40	-1896.80	-172.00
1358.30	-1904.00	-178.10
1358.20	-1909.10	-183.20
1358.00	-1914.80	-187.10
1357.90	-1917.10	-187.80
1357.70	-1924.10	-188.60
1357.50	-1929.20	-188.00
1357.10	-1937.10	-184.20
1356.80	-1941.60	-179.00
1356.30	-1947.50	-170.10
1356.10	-1950.20	-163.80
1355.90	-1952.90	-157.60
1355.80	-1954.00	-150.40
1355.60	-1955.20	-143.30
1355.50	-1955.70	-139.40
1355.40	-1955.60	-133.00
1355.30	-1955.50	-126.50
1355.20	-1954.70	-118.50
1355.00	-1953.90	-110.50
1354.90	-1951.30	-98.40
1354.90	-1949.20	-90.90
1354.80	-1947.10	-83.50
1354.80	-1945.00	-77.00
1354.80	-1945.00	-77.00
1354.80	-1942.80	-70.50
1354.70	-1940.50	-64.40
1354.70	-1938.20	-58.20
1354.70	-1938.00	-57.70
1354.70	-1937.10	-55.00
1354.70	-1937.00	-54.70
1354.70	-1935.70	-50.50
1354.70	-1933.70	-44.30
1354.60	-1931.60	-38.00
1354.60	-1929.10	-31.80
1354.70	-1926.50	-25.60
1354.60	-1923.10	-18.00
1354.60	-1919.60	-10.30
1354.50	-1916.80	-4.20
1354.50	-1914.00	1.80
1354.40	-1910.10	10.30
1354.40	-1906.00	21.00
1354.40	-1901.60	31.10
1354.30	-1897.20	41.20
1354.40	-1893.50	49.40
1354.40	-1889.80	57.60
1354.40	-1886.60	64.70
1354.40	-1883.40	71.80
1354.40	-1878.50	82.10
1354.40	-1874.30	91.00
1354.50	-1870.00	99.80
1354.50	-1867.10	105.80
1354.50	-1864.20	111.90
1354.50	-1861.80	117.70
1354.50	-1859.40	123.50
1354.40	-1856.30	132.60
1354.40	-1852.70	144.50
1354.30	-1850.60	151.40
1354.30	-1848.60	158.40
1354.30	-1845.30	167.10
1354.30	-1842.10	175.90
1354.30	-1838.60	185.30
1354.30	-1834.90	194.90
1354.40	-1831.10	204.50
1354.40	-1827.50	214.10
1354.30	-1824.80	222.20
1354.30	-1822.00	230.30
1354.30	-1819.20	238.70
1354.30	-1816.10	247.10
1354.30	-1813.00	255.60
1354.30	-1810.20	263.70
1354.20	-1807.30	271.80
1354.20	-1804.50	279.40
1354.20	-1801.60	287.80
1354.10	-1798.60	296.20
1354.10	-1795.90	304.10
1354.00	-1793.10	312.00
1354.00	-1790.40	319.90
1353.90	-1786.60	331.00
1353.80	-1782.80	342.10
1353.70	-1779.50	351.60
1353.60	-1776.20	361.20
1353.50	-1772.80	370.90
1353.40	-1769.30	380.60
1353.30	-1764.60	391.40
1353.20	-1759.90	402.30
1353.20	-1755.90	411.30
1353.10	-1751.90	420.40
1353.10	-1747.60	431.80
1353.00	-1743.30	442.60
1353.00	-1739.40	452.20
1353.10	-1735.50	461.80
1353.10	-1731.00	472.00
1353.20	-1726.50	482.30
1353.30	-1722.30	491.80
1353.50	-1718.10	501.30
1353.70	-1713.00	512.30
1353.90	-1707.80	523.30
1354.10	-1703.50	533.50
1354.40	-1699.20	543.60
1354.50	-1694.90	553.80
1354.60	-1690.50	564.00
1354.70	-1686.10	573.40
1354.70	-1682.60	581.60
1354.80	-1680.20	586.80
1354.80	-1680.00	587.40
1354.80	-1678.80	590.20
1354.80	-1678.70	590.40
1354.80	-1676.00	597.20
1354.80	-1673.90	604.10
1354.80	-1671.70	611.30
1354.80	-1669.50	618.40
1354.80	-1666.10	626.40
1354.90	-1662.80	634.40
1355.00	-1657.90	644.90
1355.10	-1654.40	652.20
1355.10	-1650.90	659.60
1355.20	-1646.70	668.10
1355.30	-1642.40	676.60
1355.40	-1638.00	684.80
1355.60	-1633.00	695.40
1355.70	-1628.00	705.90
1355.80	-1624.20	715.00
1356.00	-1620.40	724.20
1356.20	-1615.70	735.30
1356.20	-1615.70	735.30
1356.40	-1611.10	746.30
1356.60	-1606.80	756.40
1356.80	-1602.50	766.50
1356.80	-1598.40	776.20
1356.80	-1594.20	785.90
1356.80	-1590.10	795.60
1356.80	-1586.00	805.40
1356.80	-1581.80	815.50
1356.80	-1577.70	825.70
1356.80	-1573.60	835.90
1356.90	-1569.50	846.00
1356.90	-1565.40	855.10
1356.90	-1561.40	864.10
1356.90	-1556.70	873.60
1356.90	-1552.00	883.00
1356.90	-1547.40	892.50
1356.90	-1547.20	892.70
1356.90	-1547.00	893.40
1356.90	-1542.90	904.40
1356.90	-1540.10	911.80
1356.90	-1537.50	918.40
1356.90	-1536.00	922.50
1356.90	-1534.20	927.10
1356.90	-1532.80	930.60
1356.90	-1531.10	934.60
1357.00	-1528.30	941.20
1357.00	-1525.70	947.20
1357.00	-1523.10	953.30
1357.00	-1522.30	955.00
1357.10	-1519.20	962.30
1357.10	-1515.90	969.30
1357.20	-1512.60	976.30
1357.30	-1510.20	981.20
1357.30	-1507.90	986.30
1357.40	-1504.50	993.90
1357.40	-1500.00	1004.90
1357.50	-1498.10	1009.40
1357.50	-1497.00	1012.40
1357.50	-1496.50	1014.10
1357.50	-1494.60	1021.00
1357.40	-1492.70	1028.00
1357.40	-1492.60	1028.40
1357.40	-1492.50	1028.90
1357.40	-1492.40	1029.30
1357.40	-1492.30	1029.60
1357.40	-1492.30	1029.80
1357.40	-1492.20	1030.00
1357.40	-1492.10	1030.20
1357.40	-1492.10	1030.50
1357.40	-1492.00	1030.60
1357.40	-1492.00	1030.90
1357.40	-1492.00	1031.00
1357.40	-1491.90	1031.40
1357.40	-1491.80	1031.50
1357.40	-1491.80	1031.70
1357.40	-1491.70	1031.80
1357.40	-1491.70	1032.10
1357.40	-1491.60	1032.20
1357.40	-1491.60	1032.30
1357.40	-1491.40	1033.30
1357.40	-1491.30	1033.60
1357.40	-1491.30	1033.80
1357.40	-1491.20	1034.20
1357.40	-1491.10	1034.50
1357.40	-1491.00	1034.90
1357.40	-1490.90	1035.10
1357.40	-1490.80	1035.60
1357.40	-1490.80	1035.90
1357.40	-1490.70	1036.20
1357.40	-1490.60	1036.60
1357.40	-1490.50	1037.00
1357.40	-1490.40	1037.70
1357.40	-1490.30	1038.10
1357.40	-1490.20	1038.30
1357.40	-1490.20	1038.60
1357.40	-1490.10	1039.00
1357.40	-1490.00	1039.20
1357.40	-1490.00	1039.50
1357.40	-1489.90	1039.80
1357.40	-1489.90	1040.00
1357.40	-1489.90	1040.20
1357.40	-1489.80	1040.30
1357.40	-1489.80	1040.60
1357.40	-1489.80	1040.90
1357.40	-1489.70	1041.30
1357.40	-1489.70	1041.50
1357.40	-1489.70	1041.80
1357.40	-1489.60	1042.00
1357.40	-1489.60	1042.10
1357.40	-1489.60	1042.30
1357.40	-1489.60	1042.50
1357.40	-1489.60	1042.60
1357.40	-1489.60	1043.00
1357.40	-1489.60	1043.40
1357.40	-1489.70	1044.10
1357.40	-1489.70	1044.90
1357.40	-1489.80	1046.60
1357.40	-1490.30	1051.40
1357.40	-1491.50	1060.20
1357.30	-1491.70	1061.40
1357.30	-1491.70	1061.40
1357.30	-1491.90	1063.50
1357.30	-1492.20	1065.20
1357.30	-1492.30	1066.10
1357.30	-1493.10	1072.10
1357.30	-1493.40	1074.10
1357.30	-1494.10	1078.20
1357.20	-1495.00	1082.40
1357.20	-1495.70	1085.80
1357.20	-1496.50	1089.30
1357.20	-1497.70	1093.80
1357.20	-1498.50	1097.10
1357.20	-1499.30	1099.70
1357.20	-1501.30	1106.50
1357.10	-1502.40	1109.70
1357.10	-1503.50	1112.70
1357.10	-1504.80	1116.60
1357.10	-1505.60	1118.70
1357.10	-1506.60	1121.30
1357.10	-1507.50	1123.20
1357.10	-1508.50	1125.20
1357.00	-1509.80	1127.70
1357.00	-1511.50	1131.10
1357.00	-1512.80	1133.60
1356.90	-1513.80	1135.20
1356.90	-1515.50	1137.80
1356.80	-1518.80	1143.00
1356.70	-1521.40	1147.00
1356.50	-1526.70	1155.20
1356.40	-1530.70	1161.40
1356.30	-1533.60	1165.90
1356.30	-1534.40	1167.20
1356.20	-1535.60	1168.90
1356.20	-1536.50	1170.10
1356.20	-1537.40	1171.30
1356.20	-1538.30	1172.40
1356.10	-1539.20	1173.50
1356.00	-1544.30	1180.30
1355.90	-1546.50	1183.10
1355.90	-1550.40	1188.20
1355.70	-1557.30	1196.90
1355.60	-1562.70	1203.90
1355.60	-1569.60	1212.70
1355.70	-1573.40	1217.60
1355.70	-1580.60	1226.80
1355.70	-1585.50	1233.00
1355.70	-1588.40	1236.70
1355.80	-1592.60	1242.30
1356.10	-1596.60	1247.80
1356.30	-1600.90	1253.50
1356.20	-1604.70	1258.80
1356.20	-1607.00	1262.00
1356.20	-1609.60	1265.40
1356.20	-1611.20	1267.40
1356.30	-1614.00	1270.70
1356.30	-1618.50	1275.60
1356.40	-1623.10	1280.20
1356.30	-1625.20	1282.20
1355.90	-1628.60	1285.00
1355.40	-1632.40	1287.80
1354.80	-1636.40	1290.30
1353.50	-1645.80	1295.20
1352.90	-1654.40	1299.90
1352.80	-1663.10	1304.50
1352.80	-1672.00	1308.90
1352.90	-1678.00	1311.60
1353.10	-1684.10	1314.40
1353.40	-1693.70	1318.80
1353.40	-1703.30	1323.20
1353.10	-1712.90	1327.50
1353.00	-1718.10	1329.90
1352.60	-1728.30	1333.50
1352.30	-1738.40	1336.00
1352.00	-1748.50	1338.50
1351.50	-1759.40	1340.70
1350.80	-1770.30	1343.00
1350.20	-1781.20	1345.30
1349.80	-1792.20	1347.60
1349.60	-1799.00	1348.80
1349.30	-1809.50	1351.00
1349.10	-1817.40	1352.30
1348.90	-1825.30	1353.60
1348.50	-1835.90	1355.10
1348.10	-1846.50	1356.40
1347.80	-1854.90	1357.10
1347.50	-1863.30	1357.70
1347.20	-1870.70	1358.00
1347.00	-1878.00	1358.30
1346.80	-1883.80	1358.50
1346.50	-1895.20	1358.90
1346.40	-1901.20	1359.30
1346.20	-1908.80	1359.30
1346.00	-1920.80	1359.40
1345.70	-1931.40	1359.60
1345.30	-1942.10	1359.80
1345.00	-1952.80	1359.90
1344.60	-1964.50	1360.00
1344.20	-1976.10	1360.10
1343.80	-1987.90	1360.10
1343.30	-1999.70	1360.10
1343.10	-2003.50	1360.00
1343.10	-2003.50	1360.00
1342.80	-2011.70	1360.10
1342.40	-2019.90	1360.10
1341.90	-2031.30	1360.30
1341.40	-2040.40	1360.30
1341.00	-2049.70	1360.60
1341.00	-2049.90	1360.60
1340.80	-2053.40	1360.50
1340.80	-2053.40	1360.50
1340.80	-2054.10	1360.50
1340.70	-2055.50	1360.40
1340.60	-2056.50	1360.30
1340.50	-2058.70	1360.20
1340.40	-2060.20	1360.10
1340.30	-2062.70	1360.00
1340.20	-2065.60	1359.80
1340.10	-2067.40	1359.70
1340.00	-2069.50	1359.60
1339.90	-2071.20	1359.40
1339.80	-2072.90	1359.30
1339.60	-2075.60	1359.10
1339.50	-2077.70	1359.00
1339.40	-2078.90	1358.90
1339.30	-2081.50	1358.60
1339.20	-2083.30	1358.50
1339.10	-2085.60	1358.30
1339.00	-2087.40	1358.10
1338.90	-2089.30	1357.90
1338.70	-2091.10	1357.70
1338.60	-2092.90	1357.50
1338.60	-2094.50	1357.30
1338.40	-2096.70	1357.10
1338.30	-2098.20	1357.00
1338.10	-2101.50	1356.80
1337.80	-2107.30	1356.40
1337.10	-2117.80	1355.70
1336.50	-2127.10	1355.10
1336.00	-2134.20	1354.70
1335.50	-2141.30	1354.30
1335.00	-2148.70	1354.00
1334.60	-2154.90	1353.70
1334.20	-2161.20	1353.20
1333.50	-2170.80	1352.60
1333.10	-2177.40	1352.10
1332.70	-2184.10	1351.60
1332.10	-2193.30	1350.90
1331.80	-2199.70	1350.40
1331.40	-2206.10	1349.90
1330.90	-2213.00	1349.30
1330.40	-2219.90	1348.80
1329.80	-2228.70	1348.00
1329.10	-2237.20	1347.30
1328.50	-2245.10	1346.80
1327.90	-2252.90	1346.40
1327.10	-2262.70	1345.90
1326.30	-2271.60	1345.60
1325.70	-2279.90	1345.20
1325.10	-2288.10	1344.80
1324.60	-2295.90	1344.30
1324.20	-2303.70	1343.80
1323.70	-2312.20	1343.30
1323.50	-2315.50	1343.00
1323.10	-2321.80	1342.50
1322.80	-2328.20	1341.90
1322.50	-2334.80	1341.40
1322.30	-2341.40	1340.80
1321.70	-2353.80	1339.60
1321.40	-2360.40	1339.00
1321.10	-2366.90	1338.40
1320.90	-2372.60	1337.80
1320.60	-2379.40	1337.20
1320.10	-2390.90	1335.80
1319.70	-2399.90	1334.50
1319.40	-2408.80	1333.30
1319.10	-2417.70	1332.10
1318.70	-2429.80	1330.50
1318.40	-2435.90	1329.60
1318.20	-2441.50	1328.90
1318.00	-2448.90	1327.90
1317.80	-2453.50	1327.30
1317.50	-2460.30	1326.70
1317.40	-2464.80	1326.30
1317.10	-2473.20	1325.70
1316.80	-2483.00	1324.90
1316.50	-2490.80	1324.10
1316.30	-2498.60	1323.30
1316.00	-2507.30	1322.30
1315.70	-2516.90	1321.40
1315.40	-2526.60	1320.40
1315.00	-2536.30	1319.40
1314.60	-2547.60	1318.10
1314.20	-2557.50	1317.10
1313.80	-2567.30	1316.10
1313.50	-2579.50	1315.00
1313.30	-2586.00	1314.40
1313.10	-2592.40	1313.90
1312.70	-2602.30	1313.10
1312.40	-2612.10	1312.20
1312.00	-2620.50	1311.50
1311.70	-2628.80	1310.70
1311.20	-2640.90	1309.60
1311.20	-2640.90	1309.60
1310.70	-2652.30	1308.60
1310.30	-2663.80	1307.60
1310.10	-2669.40	1307.10
1309.90	-2676.70	1306.50
1309.60	-2684.00	1305.80
1309.30	-2694.30	1304.90
1309.10	-2699.60	1304.40
1308.90	-2703.80	1303.90
1308.60	-2713.30	1302.90
1308.40	-2722.80	1301.90
1308.10	-2732.30	1300.90
1307.80	-2739.30	1300.20
1307.60	-2746.20	1299.50
1307.40	-2752.50	1298.90
1307.30	-2756.00	1298.70
1307.20	-2760.00	1298.50
1307.00	-2770.00	1298.00
1306.80	-2779.90	1297.60
1306.60	-2789.90	1297.10
1306.30	-2801.20	1296.50
1306.20	-2807.50	1296.10
1306.00	-2813.80	1295.80
1305.70	-2824.50	1295.20
